,conf,score
85,"(7, 50, 5, 25, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",3253.5055981163305
86,"(7, 50, 3, 25, 500, 7, 'Adagrad', 0.001, 'normal', 'linear')",3253.9073802349058
87,"(7, 20, 5, 25, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",3268.5545186850113
88,"(14, 50, 5, 25, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",3287.8705213142994
89,"(7, 20, 5, 25, 32, 7, 'Adagrad', 0.1, 'uniform', 'linear')",3295.121618473463
90,"(7, 100, 5, 25, 128, 0, 'adam', 0.1, 'uniform', 'relu')",3307.044795361041
91,"(7, 20, 5, 25, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",3318.5418215457585
92,"(14, 20, 5, 25, 128, 7, 'Adamax', 0.001, 'uniform', 'softplus')",3319.9630329420906
93,"(7, 20, 5, 25, 128, 7, 'Adamax', 0.1, 'uniform', 'softplus')",3350.531426644544
94,"(14, 20, 3, 25, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",3354.059074994201
95,"(14, 100, 3, 25, 128, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",3359.9356375197194
96,"(14, 50, 3, 25, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",3371.0450033965744
97,"(7, 20, 3, 25, 500, 7, 'Adagrad', 0.1, 'uniform', 'linear')",3387.985467454059
98,"(14, 20, 3, 25, 32, 7, 'Adagrad', 0.001, 'uniform', 'linear')",3388.001437572428
99,"(14, 50, 3, 25, 500, 7, 'Adagrad', 0.1, 'normal', 'softplus')",3392.9389512619896
100,"(7, 50, 5, 25, 500, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",3411.8502866532044
101,"(14, 100, 3, 25, 32, 0, 'Adamax', 0.1, 'uniform', 'softplus')",3435.9267952666983
102,"(7, 20, 5, 25, 128, 7, 'Adagrad', 0.001, 'uniform', 'linear')",3438.793712447163
103,"(14, 20, 5, 25, 32, 7, 'Adagrad', 0.1, 'normal', 'linear')",3440.4577980390036
104,"(14, 20, 5, 25, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",3445.256898917445
105,"(7, 20, 3, 25, 500, 7, 'Adagrad', 0.1, 'normal', 'linear')",3467.7896035544154
106,"(7, 20, 3, 25, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",3469.1189535823783
107,"(14, 50, 3, 25, 128, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",3473.2510500311764
108,"(7, 50, 3, 25, 32, 0, 'Adagrad', 0.001, 'normal', 'linear')",3474.9397831869383
109,"(14, 20, 5, 25, 128, 7, 'Adagrad', 0.001, 'uniform', 'relu')",3479.706324732037
110,"(14, 20, 3, 25, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",3484.3930125578618
111,"(14, 20, 3, 25, 500, 7, 'Adagrad', 0.001, 'uniform', 'softplus')",3501.8999718284354
112,"(7, 20, 3, 25, 500, 7, 'Adagrad', 0.001, 'uniform', 'relu')",3510.964133784203
113,"(14, 20, 5, 25, 500, 7, 'Adagrad', 0.001, 'uniform', 'linear')",3513.5783690067183
114,"(14, 20, 5, 25, 500, 7, 'Adagrad', 0.1, 'uniform', 'relu')",3523.9522009459442
115,"(7, 50, 5, 25, 500, 0, 'adam', 0.001, 'uniform', 'linear')",3548.905068673017
116,"(7, 20, 3, 25, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",3553.175030447105
117,"(7, 100, 5, 25, 500, 0, 'adam', 0.1, 'uniform', 'linear')",3598.874386982713
118,"(7, 100, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'softplus')",3613.0336976933977
119,"(7, 20, 3, 25, 32, 0, 'adam', 0.1, 'uniform', 'relu')",3658.1760902791225
120,"(7, 50, 5, 25, 128, 0, 'Adamax', 0.001, 'uniform', 'softplus')",3735.213865551419
121,"(14, 100, 3, 25, 32, 0, 'Adamax', 0.001, 'uniform', 'softplus')",3768.903750509749
122,"(14, 20, 3, 25, 32, 0, 'adam', 0.1, 'normal', 'relu')",3794.598126923163
123,"(14, 50, 5, 25, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",3869.1478624042675
124,"(14, 100, 5, 25, 128, 0, 'Adamax', 0.1, 'normal', 'softplus')",3896.8061765567427
125,"(7, 50, 5, 25, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",3905.5603228076097
126,"(14, 100, 3, 25, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",3982.3158256577644
127,"(7, 50, 5, 25, 128, 0, 'Adagrad', 0.1, 'uniform', 'linear')",4015.4174364679106
128,"(7, 100, 3, 25, 500, 0, 'Adagrad', 0.1, 'normal', 'relu')",4093.84350961955
129,"(7, 50, 3, 25, 32, 0, 'Adagrad', 0.001, 'normal', 'softplus')",4157.921821859569
130,"(14, 100, 3, 25, 128, 0, 'adam', 0.1, 'uniform', 'linear')",4257.327899884936
131,"(14, 50, 3, 25, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",4376.225077707253
132,"(14, 20, 5, 25, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",4523.365563711252
133,"(14, 100, 3, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",4543.1122314179775
134,"(7, 20, 3, 25, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",4544.909224330791
135,"(14, 50, 5, 25, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",4585.885011011424
136,"(14, 50, 3, 25, 128, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",4633.508411802112
137,"(14, 100, 3, 25, 32, 0, 'Adagrad', 0.001, 'normal', 'softplus')",4748.74487144482
138,"(7, 20, 5, 25, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",4774.76497439082
139,"(14, 100, 5, 25, 500, 0, 'Adamax', 0.1, 'uniform', 'softplus')",4828.005470102462
140,"(14, 50, 3, 25, 128, 0, 'Adamax', 0.1, 'uniform', 'relu')",4898.374030276932
141,"(14, 20, 5, 25, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",4937.2722399473905
142,"(7, 20, 3, 25, 500, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",5042.574781043189
143,"(14, 100, 3, 25, 128, 0, 'Adagrad', 0.1, 'normal', 'softplus')",5387.623567482711
144,"(7, 20, 3, 25, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",5617.490821133908
145,"(14, 100, 5, 25, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",6171.1306227660825
146,"(14, 50, 3, 25, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",6173.288445672138
147,"(7, 20, 5, 25, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",6303.478323814763
148,"(14, 50, 5, 25, 32, 0, 'Adagrad', 0.1, 'normal', 'linear')",6403.218164039756
149,"(7, 20, 3, 25, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",6469.53753378335
150,"(14, 50, 3, 25, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",6716.038823378198
151,"(7, 50, 3, 25, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",7368.595469447315
152,"(7, 50, 3, 25, 500, 0, 'Adamax', 0.001, 'uniform', 'relu')",7612.363912835985
153,"(7, 20, 5, 25, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",7664.676846623144
154,"(7, 50, 5, 25, 128, 0, 'Adagrad', 0.1, 'uniform', 'relu')",9172.705786473492
155,"(14, 20, 5, 25, 500, 0, 'adam', 0.001, 'uniform', 'linear')",9479.541452507861
