,conf,score
60,"(7, 50, 3, 25, 128, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",962.7837360940658
61,"(14, 20, 5, 25, 32, 7, 'adam', 0.1, 'uniform', 'linear')",965.4295636078855
62,"(7, 50, 5, 25, 128, 7, 'Adagrad', 0.1, 'normal', 'softplus')",965.9257044151202
63,"(7, 100, 5, 25, 500, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",966.1642478068211
64,"(14, 20, 5, 25, 500, 7, 'adam', 0.1, 'lecun_uniform', 'linear')",967.2279697050825
65,"(14, 50, 5, 25, 500, 7, 'Adamax', 0.001, 'normal', 'softplus')",967.3591843515562
66,"(7, 20, 5, 25, 128, 7, 'Adagrad', 0.1, 'normal', 'linear')",982.7022613626152
67,"(7, 50, 3, 25, 500, 7, 'Adagrad', 0.001, 'normal', 'softplus')",982.7083654669393
68,"(7, 20, 3, 25, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",986.5942825466186
69,"(7, 100, 5, 25, 32, 0, 'Adagrad', 0.1, 'normal', 'relu')",987.3116499772619
70,"(14, 20, 5, 25, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",992.4574470785401
71,"(14, 50, 5, 25, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",994.3339308894549
72,"(7, 50, 5, 25, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",996.2724588675958
73,"(14, 20, 5, 25, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",999.0704829897659
74,"(7, 50, 5, 25, 128, 0, 'adam', 0.1, 'lecun_uniform', 'relu')",1002.3584461013886
75,"(14, 100, 5, 25, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",1003.1907076101301
76,"(14, 20, 3, 25, 500, 7, 'Adagrad', 0.1, 'uniform', 'relu')",1006.4966928896695
77,"(7, 20, 5, 25, 500, 7, 'Adagrad', 0.001, 'uniform', 'relu')",1009.439687813666
78,"(14, 20, 3, 25, 500, 7, 'Adagrad', 0.1, 'normal', 'softplus')",1017.9132140025213
79,"(7, 100, 3, 25, 500, 0, 'adam', 0.001, 'normal', 'softplus')",1018.7367063092743
80,"(7, 20, 3, 25, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",1022.7740784961065
81,"(7, 50, 3, 25, 128, 0, 'Adagrad', 0.001, 'normal', 'softplus')",1023.605202675052
82,"(7, 50, 3, 25, 128, 0, 'adam', 0.001, 'uniform', 'relu')",1039.6986314976934
83,"(7, 100, 5, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",1040.9853383749796
84,"(7, 20, 5, 25, 32, 0, 'Adamax', 0.001, 'normal', 'relu')",1057.5467199984746
85,"(7, 100, 3, 25, 128, 0, 'adam', 0.001, 'normal', 'linear')",1059.7300884174997
86,"(7, 100, 3, 25, 500, 0, 'Adamax', 0.001, 'uniform', 'softplus')",1148.6589925199419
87,"(7, 20, 5, 25, 32, 0, 'adam', 0.001, 'uniform', 'linear')",1170.556264706298
88,"(7, 100, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'linear')",1185.783680270419
89,"(14, 50, 5, 25, 32, 0, 'adam', 0.001, 'normal', 'linear')",1186.9000705184753
90,"(14, 100, 5, 25, 500, 0, 'Adamax', 0.1, 'uniform', 'relu')",1217.8808736712056
91,"(14, 100, 3, 25, 32, 0, 'Adamax', 0.001, 'normal', 'relu')",1239.1386485904309
92,"(14, 50, 3, 25, 128, 0, 'adam', 0.001, 'normal', 'linear')",1246.7546412974582
93,"(7, 50, 3, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",1247.7174664505912
94,"(7, 50, 3, 25, 500, 0, 'Adamax', 0.1, 'uniform', 'softplus')",1262.879072846179
95,"(14, 100, 5, 25, 500, 0, 'adam', 0.001, 'normal', 'softplus')",1283.9997713594967
96,"(14, 50, 3, 25, 500, 0, 'adam', 0.001, 'uniform', 'softplus')",1319.706913060278
97,"(14, 100, 5, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",1323.1193970250752
98,"(7, 20, 3, 25, 128, 0, 'adam', 0.001, 'uniform', 'softplus')",1351.62812304611
