,conf,score
90,"(14, 100, 5, 40, 32, 0, 'adam', 0.001, 'uniform', 'linear')",2800.073560613386
91,"(14, 20, 5, 40, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",2805.49954393388
92,"(14, 20, 3, 40, 32, 0, 'Adagrad', 0.1, 'normal', 'softplus')",2807.9664062673623
93,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",2824.344712876731
94,"(14, 100, 5, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'softplus')",2824.3559579371868
95,"(14, 50, 5, 40, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",2846.8108459141877
96,"(14, 100, 5, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'relu')",2854.41747001369
97,"(14, 20, 3, 40, 128, 0, 'adam', 0.1, 'normal', 'softplus')",2861.5956859330554
98,"(7, 100, 5, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'softplus')",2881.985059773002
99,"(7, 100, 5, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'softplus')",2894.1664546394677
100,"(14, 50, 5, 40, 128, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",2898.0824288507392
101,"(14, 100, 3, 40, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",2898.870792731067
102,"(7, 100, 5, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'relu')",2900.811156747089
103,"(7, 100, 5, 40, 32, 7, 'adam', 0.001, 'normal', 'relu')",2901.3659835291764
104,"(14, 50, 5, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",2902.5979285761814
105,"(14, 100, 3, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'relu')",2910.6358700014825
106,"(7, 50, 5, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'softplus')",2918.3060939919596
107,"(7, 50, 5, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",2919.5637285422417
108,"(7, 100, 5, 40, 500, 7, 'adam', 0.1, 'normal', 'softplus')",2928.2875356755667
109,"(14, 20, 5, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'linear')",2929.1539706097547
110,"(14, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",2937.087998104931
111,"(7, 100, 5, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",2939.9588170065995
112,"(7, 100, 5, 40, 500, 7, 'Adamax', 0.1, 'normal', 'relu')",2941.0174586076055
113,"(7, 20, 5, 40, 500, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",2944.7269970256557
114,"(7, 50, 5, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'relu')",2944.8772034827816
115,"(14, 20, 3, 40, 500, 7, 'Adamax', 0.001, 'normal', 'softplus')",2952.173079449859
116,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'uniform', 'relu')",2953.430495305113
117,"(7, 100, 3, 40, 500, 7, 'adam', 0.1, 'normal', 'relu')",2953.501712303233
118,"(7, 50, 5, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",2957.753486240837
119,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",2961.3675555728146
120,"(14, 100, 5, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'softplus')",2961.6777159042194
121,"(7, 20, 5, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",2961.946426681501
122,"(14, 50, 3, 40, 128, 0, 'adam', 0.001, 'uniform', 'linear')",2963.7831897011897
123,"(7, 20, 3, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'relu')",2971.458360429986
124,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'normal', 'softplus')",2974.030630737248
125,"(14, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",2974.0565375010447
126,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",2975.1289036798535
127,"(7, 20, 3, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'softplus')",2978.7354002926368
128,"(14, 20, 3, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",2980.130268766301
129,"(7, 20, 3, 40, 128, 7, 'Adagrad', 0.1, 'uniform', 'softplus')",2980.2128701354486
130,"(7, 100, 5, 40, 500, 7, 'adam', 0.1, 'uniform', 'relu')",2982.4034787339224
131,"(14, 20, 5, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",2987.2712812575605
132,"(7, 100, 5, 40, 500, 7, 'Adagrad', 0.1, 'uniform', 'relu')",2990.5976246023356
