,conf,score
59,"(14, 20, 3, 40, 128, 7, 'Adamax', 0.001, 'uniform', 'linear')",858.1492685289495
60,"(7, 20, 3, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",861.7686505132899
61,"(7, 50, 5, 40, 500, 7, 'Adamax', 0.1, 'normal', 'linear')",861.7847014289257
62,"(14, 100, 5, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",861.8930900303094
63,"(7, 50, 5, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'linear')",862.0242180263485
64,"(7, 20, 3, 40, 128, 7, 'Adamax', 0.1, 'uniform', 'relu')",862.3207465584005
65,"(7, 50, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",864.294574596294
66,"(7, 50, 3, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'linear')",867.4778472642713
67,"(7, 100, 3, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",869.5181623641088
68,"(7, 100, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'relu')",870.4013788385339
69,"(7, 20, 5, 40, 32, 7, 'adam', 0.001, 'uniform', 'linear')",870.6329630654648
70,"(7, 100, 5, 40, 32, 7, 'Adamax', 0.1, 'uniform', 'relu')",870.6341808287783
71,"(14, 20, 5, 40, 500, 7, 'Adamax', 0.001, 'normal', 'linear')",872.6735959608843
72,"(7, 20, 3, 40, 128, 7, 'adam', 0.001, 'normal', 'relu')",872.7262933547188
73,"(14, 20, 5, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",878.2871561591674
74,"(7, 20, 5, 40, 32, 7, 'Adamax', 0.1, 'normal', 'linear')",878.58720468302
75,"(7, 50, 3, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",880.5444654004216
76,"(7, 100, 3, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'relu')",881.9470789932701
77,"(14, 50, 3, 40, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",882.604090664018
78,"(7, 50, 3, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",884.851130610706
79,"(14, 50, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'softplus')",887.0437609786467
80,"(14, 20, 3, 40, 32, 0, 'Adamax', 0.001, 'normal', 'relu')",888.241007454224
81,"(7, 20, 5, 40, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",888.8425348359917
82,"(14, 50, 5, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'softplus')",888.9212684984824
83,"(7, 50, 5, 40, 32, 7, 'adam', 0.1, 'uniform', 'softplus')",892.500819314138
84,"(14, 50, 3, 40, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",893.2102415353488
85,"(7, 20, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",895.5409874754132
86,"(7, 50, 5, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",895.8807183048257
87,"(14, 50, 3, 40, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",896.258556561645
88,"(7, 20, 3, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",897.3177024995084
89,"(7, 20, 3, 40, 128, 7, 'Adamax', 0.001, 'normal', 'relu')",900.7713526211437
90,"(7, 20, 3, 40, 32, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",901.3703841265753
91,"(14, 100, 5, 40, 128, 0, 'Adamax', 0.001, 'uniform', 'linear')",901.6026331342271
92,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",902.5172235769244
93,"(14, 100, 5, 40, 500, 0, 'adam', 0.001, 'normal', 'relu')",905.3744049618342
94,"(14, 20, 3, 40, 128, 0, 'adam', 0.001, 'normal', 'softplus')",907.0034437196803
95,"(14, 20, 5, 40, 32, 7, 'adam', 0.1, 'uniform', 'relu')",907.9140011396778
96,"(14, 20, 5, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",909.2386091078154
97,"(7, 20, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'softplus')",915.052618884205
98,"(14, 20, 5, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'relu')",917.4592158055656
99,"(14, 20, 3, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'softplus')",921.618512846795
100,"(7, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'linear')",921.6433250378892
101,"(14, 100, 5, 40, 128, 7, 'adam', 0.1, 'uniform', 'softplus')",923.7799669245067
102,"(14, 20, 3, 40, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",924.9815550238432
