,conf,score
60,"(7, 100, 5, 18, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",340.1661652063963
61,"(7, 20, 5, 18, 32, 0, 'Adagrad', 0.001, 'uniform', 'relu')",342.2865197933988
62,"(14, 20, 5, 18, 500, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",343.5628694395998
63,"(14, 20, 3, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'softplus')",343.7999594485036
64,"(7, 100, 5, 18, 500, 7, 'Adamax', 0.001, 'normal', 'relu')",344.32904428404163
65,"(14, 50, 5, 18, 500, 7, 'Adamax', 0.001, 'normal', 'softplus')",345.4212784317983
66,"(7, 20, 5, 18, 500, 7, 'Adamax', 0.1, 'uniform', 'relu')",345.50549153355485
67,"(14, 50, 5, 18, 500, 7, 'Adamax', 0.001, 'normal', 'linear')",345.5856037593601
68,"(7, 20, 3, 18, 500, 7, 'Adamax', 0.1, 'uniform', 'relu')",345.7681049772928
69,"(7, 100, 3, 18, 32, 7, 'Adagrad', 0.001, 'normal', 'softplus')",346.142791418647
70,"(14, 50, 3, 18, 128, 7, 'Adamax', 0.1, 'normal', 'relu')",346.56490371873485
71,"(14, 50, 5, 18, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",348.3711317318497
72,"(7, 20, 3, 18, 128, 7, 'Adamax', 0.001, 'normal', 'relu')",348.8174526376551
73,"(7, 50, 3, 18, 500, 7, 'Adagrad', 0.1, 'normal', 'relu')",350.3381796082913
74,"(14, 50, 5, 18, 500, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",350.5788857788033
75,"(14, 100, 5, 18, 500, 7, 'Adamax', 0.001, 'uniform', 'softplus')",351.1270710313229
76,"(14, 50, 5, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",352.116164544132
77,"(14, 50, 5, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",352.1876302372615
78,"(14, 100, 3, 18, 128, 7, 'adam', 0.001, 'uniform', 'relu')",352.4747683137133
79,"(14, 20, 3, 18, 128, 7, 'Adagrad', 0.1, 'normal', 'relu')",352.6513487618675
80,"(7, 20, 5, 18, 32, 7, 'Adamax', 0.001, 'normal', 'softplus')",352.949621799485
81,"(7, 50, 5, 18, 32, 0, 'Adamax', 0.001, 'normal', 'linear')",353.0533076156081
82,"(7, 20, 5, 18, 128, 0, 'adam', 0.001, 'normal', 'softplus')",354.20281495022516
83,"(14, 50, 5, 18, 32, 7, 'Adamax', 0.001, 'normal', 'linear')",354.60857404622755
84,"(7, 20, 3, 18, 500, 7, 'adam', 0.1, 'uniform', 'relu')",355.3440269223997
85,"(7, 100, 5, 18, 32, 7, 'Adagrad', 0.001, 'normal', 'linear')",355.4882844616747
86,"(14, 20, 5, 18, 32, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",356.07322817258336
87,"(14, 20, 3, 18, 500, 7, 'Adamax', 0.1, 'normal', 'relu')",356.16232505422033
88,"(7, 100, 3, 18, 128, 0, 'adam', 0.001, 'normal', 'relu')",357.4513464462283
89,"(7, 50, 3, 18, 32, 0, 'Adagrad', 0.001, 'uniform', 'linear')",357.84407889370203
90,"(7, 50, 5, 18, 128, 7, 'Adagrad', 0.1, 'normal', 'softplus')",358.1187478892223
91,"(14, 100, 3, 18, 500, 7, 'Adamax', 0.001, 'uniform', 'relu')",358.8826152559462
92,"(7, 20, 5, 18, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",359.11860231462515
93,"(7, 100, 3, 18, 500, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",359.21616164977775
94,"(14, 20, 3, 18, 128, 7, 'Adagrad', 0.1, 'normal', 'softplus')",359.6923413796221
95,"(14, 100, 3, 18, 32, 7, 'adam', 0.001, 'uniform', 'softplus')",359.78108090582515
96,"(7, 50, 5, 18, 128, 0, 'Adamax', 0.001, 'normal', 'softplus')",360.1420260752744
97,"(14, 100, 3, 18, 500, 7, 'adam', 0.001, 'uniform', 'relu')",360.8717195078468
98,"(7, 50, 5, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",361.27867809752956
99,"(7, 100, 3, 18, 32, 0, 'adam', 0.001, 'normal', 'softplus')",362.02812360974355
100,"(14, 100, 3, 18, 32, 0, 'Adamax', 0.001, 'uniform', 'relu')",363.3621274347264
101,"(7, 50, 5, 18, 128, 0, 'adam', 0.001, 'uniform', 'linear')",364.13422401458615
102,"(14, 50, 3, 18, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",365.2274260836326
103,"(14, 50, 5, 18, 128, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",365.32708244562457
104,"(7, 50, 3, 18, 128, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",373.9235862422986
105,"(7, 20, 5, 18, 32, 0, 'Adagrad', 0.1, 'normal', 'relu')",375.5712739153341
106,"(7, 100, 3, 18, 128, 0, 'adam', 0.001, 'uniform', 'relu')",375.9550697035438
107,"(7, 100, 5, 18, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",377.86501122374807
